Tahun,Provinsi,Pemda,Akun,Anggaran,Realisasi,Persentase
2026,Provinsi Jawa Tengah,Kab. Cilacap,Dana Bagi Hasil,"19,37 M","2,10 M",10.86
2026,Provinsi Jawa Tengah,Kab. Cilacap,Dana Bagi Hasil Perkebunan Sawit,"0,40 M","0,00 M",0.00
2026,Provinsi Jawa Tengah,Kab. Cilacap,DBH PBB Bagian Daerah untuk Kabupaten/Kota,"4,16 M","0,42 M",10.00
2026,Provinsi Jawa Tengah,Kab. Cilacap,DBH PPh Pasal 21,"12,99 M","1,30 M",10.00
2026,Provinsi Jawa Tengah,Kab. Cilacap,DBH PPh Pasal 25/29 OP,"0,98 M","0,10 M",10.00
2026,Provinsi Jawa Tengah,Kab. Cilacap,DBH SDA Gas Bumi 30%,"0,04 M","0,04 M",100.00
2026,Provinsi Jawa Tengah,Kab. Cilacap,DBH SDA Kehutanan - PSDH,"0,38 M","0,10 M",25.00
2026,Provinsi Jawa Tengah,Kab. Cilacap,DBH SDA Minerba - Iuran Tetap,"0,01 M","0,01 M",100.00
2026,Provinsi Jawa Tengah,Kab. Cilacap,DBH SDA Minyak Bumi 15%,"0,06 M","0,06 M",100.00
2026,Provinsi Jawa Tengah,Kab. Cilacap,DBH SDA Panas Bumi - Iuran Tetap,"0,00 M","0,00 M",100.00
2026,Provinsi Jawa Tengah,Kab. Cilacap,DBH SDA Perikanan,"0,35 M","0,09 M",25.00
2026,Provinsi Jawa Tengah,Kab. Cilacap,Dana Alokasi Umum,"1.226,44 M","403,52 M",32.90
2026,Provinsi Jawa Tengah,Kab. Cilacap,Dana Alokasi Umum,"1.210,56 M","403,52 M",33.33
2026,Provinsi Jawa Tengah,Kab. Cilacap,Dana Alokasi Umum Bidang Kesehatan,"12,87 M","0,00 M",0.00
2026,Provinsi Jawa Tengah,Kab. Cilacap,Dana Alokasi Umum Pendanaan Kelurahan,"3,00 M","0,00 M",0.00
2026,Provinsi Jawa Tengah,Kab. Cilacap,Dana Alokasi Khusus Fisik,"22,75 M","0,00 M",0.00
2026,Provinsi Jawa Tengah,Kab. Cilacap,Dana Alokasi Khusus Penugasan,"22,75 M","0,00 M",0.00
2026,Provinsi Jawa Tengah,Kab. Cilacap,Dana Alokasi Khusus Nonfisik,"628,34 M","217,66 M",34.64
2026,Provinsi Jawa Tengah,Kab. Cilacap,Dana Bantuan Operasional Keluarga Berencana,"11,44 M","0,00 M",0.00
2026,Provinsi Jawa Tengah,Kab. Cilacap,Dana Bantuan Operasional Kesehatan,"46,64 M","16,60 M",35.59
2026,Provinsi Jawa Tengah,Kab. Cilacap,Dana Bantuan Operasional Penyelenggaraan (BOP) Pendidikan Kesetaraan,"6,45 M","3,13 M",48.60
2026,Provinsi Jawa Tengah,Kab. Cilacap,Dana Bantuan Operasional Penyelenggaraan - Pendidikan Anak Usia Dini,"20,40 M","10,15 M",49.75
2026,Provinsi Jawa Tengah,Kab. Cilacap,Dana Bantuan Operasional Sekolah,"203,20 M","99,96 M",49.19
2026,Provinsi Jawa Tengah,Kab. Cilacap,Dana Bantuan Pengembangan Program (BPP) Perpustakaan Daerah,"0,50 M","0,25 M",50.00
2026,Provinsi Jawa Tengah,Kab. Cilacap,Dana Tambahan Penghasilan Guru ASN Daerah,"0,28 M","0,02 M",5.53
2026,Provinsi Jawa Tengah,Kab. Cilacap,Dana Tunjangan Profesi Guru ASN Daerah,"339,43 M","87,55 M",25.79
2026,Provinsi Jawa Tengah,Kab. Cilacap,DANA DESA,"98,00 M","45,56 M",46.49
2026,Provinsi Jawa Tengah,Kab. Cilacap,Dana Desa,"98,00 M","45,56 M",46.49
2026,Provinsi Jawa Tengah,Kab. Cilacap,Dana Desa,"98,00 M","45,56 M",46.49
2026,Provinsi Jawa Tengah,Kab. Cilacap,TOTAL TKDD,"1.994,89 M","668,84 M",33.53
2026,Provinsi Jawa Tengah,Kab. Demak,TRANSFER KE DAERAH,"1.254,05 M","424,25 M",33.83
2026,Provinsi Jawa Tengah,Kab. Demak,Dana Bagi Hasil,"8,01 M","0,95 M",11.84
2026,Provinsi Jawa Tengah,Kab. Demak,DBH PBB Bagian Daerah untuk Kabupaten/Kota,"0,64 M","0,06 M",10.00
2026,Provinsi Jawa Tengah,Kab. Demak,DBH PPh Pasal 21,"6,35 M","0,63 M",10.00
2026,Provinsi Jawa Tengah,Kab. Demak,DBH PPh Pasal 25/29 OP,"0,38 M","0,04 M",10.00
2026,Provinsi Jawa Tengah,Kab. Demak,DBH SDA Gas Bumi 30%,"0,05 M","0,05 M",100.00
2026,Provinsi Jawa Tengah,Kab. Demak,DBH SDA Kehutanan - PSDH,"0,29 M","0,07 M",25.00
2026,Provinsi Jawa Tengah,Kab. Demak,DBH SDA Minyak Bumi 15%,"0,01 M","0,01 M",100.00
2026,Provinsi Jawa Tengah,Kab. Demak,DBH SDA Panas Bumi - Iuran Tetap,"0,01 M","0,01 M",100.00
2026,Provinsi Jawa Tengah,Kab. Demak,DBH SDA Perikanan,"0,29 M","0,07 M",25.00
2026,Provinsi Jawa Tengah,Kab. Demak,Dana Alokasi Umum,"863,46 M","284,47 M",32.95
2026,Provinsi Jawa Tengah,Kab. Demak,Dana Alokasi Umum,"853,41 M","284,47 M",33.33
2026,Provinsi Jawa Tengah,Kab. Demak,Dana Alokasi Umum Bidang Kesehatan,"8,85 M","0,00 M",0.00
2026,Provinsi Jawa Tengah,Kab. Demak,Dana Alokasi Umum Pendanaan Kelurahan,"1,20 M","0,00 M",0.00
2026,Provinsi Jawa Tengah,Kab. Demak,Dana Alokasi Khusus Nonfisik,"382,59 M","138,83 M",36.29
2026,Provinsi Jawa Tengah,Kab. Demak,Dana Bantuan Operasioanal Penyelenggaraan (BOP) Museum dan Taman Budaya,"0,60 M","0,30 M",50.00
2026,Provinsi Jawa Tengah,Kab. Demak,Dana Bantuan Operasional Keluarga Berencana,"9,28 M","0,00 M",0.00
2026,Provinsi Jawa Tengah,Kab. Demak,Dana Bantuan Operasional Kesehatan,"27,33 M","9,80 M",35.87
2026,Provinsi Jawa Tengah,Kab. Demak,Dana Bantuan Operasional Penyelenggaraan (BOP) Pendidikan Kesetaraan,"6,54 M","3,20 M",48.97
2026,Provinsi Jawa Tengah,Kab. Demak,Dana Bantuan Operasional Penyelenggaraan - Pendidikan Anak Usia Dini,"22,73 M","11,30 M",49.71
2026,Provinsi Jawa Tengah,Kab. Demak,Dana Bantuan Operasional Sekolah,"129,64 M","64,08 M",49.43
2026,Provinsi Jawa Tengah,Kab. Demak,Dana Bantuan Pengembangan Program (BPP) Perpustakaan Daerah,"0,40 M","0,20 M",50.00
2026,Provinsi Jawa Tengah,Kab. Demak,Dana Tambahan Penghasilan Guru ASN Daerah,"0,07 M","0,01 M",9.09
2026,Provinsi Jawa Tengah,Kab. Demak,Dana Tunjangan Khusus Guru ASN Daerah,"0,82 M","0,20 M",24.52
2026,Provinsi Jawa Tengah,Kab. Demak,Dana Tunjangan Profesi Guru ASN Daerah,"185,18 M","49,74 M",26.86
2026,Provinsi Jawa Tengah,Kab. Demak,DANA DESA,"86,76 M","27,34 M",31.52
2026,Provinsi Jawa Tengah,Kab. Demak,Dana Desa,"86,76 M","27,34 M",31.52
2026,Provinsi Jawa Tengah,Kab. Demak,Dana Desa,"86,76 M","27,34 M",31.52
2026,Provinsi Jawa Tengah,Kab. Demak,TOTAL TKDD,"1.340,81 M","451,60 M",33.68
2026,Provinsi Jawa Tengah,Kab. Grobogan,TRANSFER KE DAERAH,"1.613,06 M","515,21 M",31.94
2026,Provinsi Jawa Tengah,Kab. Grobogan,Dana Bagi Hasil,"11,91 M","1,51 M",12.66
2026,Provinsi Jawa Tengah,Kab. Grobogan,DBH PBB Bagian Daerah untuk Kabupaten/Kota,"4,04 M","0,40 M",10.00
2026,Provinsi Jawa Tengah,Kab. Grobogan,DBH PPh Pasal 21,"5,49 M","0,55 M",10.00
2026,Provinsi Jawa Tengah,Kab. Grobogan,DBH PPh Pasal 25/29 OP,"0,35 M","0,03 M",10.00
2026,Provinsi Jawa Tengah,Kab. Grobogan,DBH SDA Gas Bumi 30%,"0,42 M","0,11 M",25.00
2026,Provinsi Jawa Tengah,Kab. Grobogan,DBH SDA Kehutanan - PSDH,"1,29 M","0,32 M",25.00
2026,Provinsi Jawa Tengah,Kab. Grobogan,DBH SDA Minerba - Iuran Tetap,"0,01 M","0,01 M",100.00
2026,Provinsi Jawa Tengah,Kab. Grobogan,DBH SDA Minyak Bumi 15%,"0,06 M","0,02 M",25.00
2026,Provinsi Jawa Tengah,Kab. Grobogan,DBH SDA Panas Bumi - Iuran Tetap,"0,01 M","0,01 M",100.00
2026,Provinsi Jawa Tengah,Kab. Grobogan,DBH SDA Perikanan,"0,25 M","0,06 M",25.00
2026,Provinsi Jawa Tengah,Kab. Grobogan,Dana Alokasi Umum,"1.028,58 M","338,83 M",32.94
2026,Provinsi Jawa Tengah,Kab. Grobogan,Dana Alokasi Umum,"1.016,48 M","338,83 M",33.33
2026,Provinsi Jawa Tengah,Kab. Grobogan,Dana Alokasi Umum Bidang Kesehatan,"10,69 M","0,00 M",0.00
2026,Provinsi Jawa Tengah,Kab. Grobogan,Dana Alokasi Umum Pendanaan Kelurahan,"1,40 M","0,00 M",0.00
2026,Provinsi Jawa Tengah,Kab. Grobogan,Dana Alokasi Khusus Fisik,"90,58 M","0,00 M",0.00
2026,Provinsi Jawa Tengah,Kab. Grobogan,Dana Alokasi Khusus Penugasan,"90,58 M","0,00 M",0.00
2026,Provinsi Jawa Tengah,Kab. Grobogan,Dana Alokasi Khusus Nonfisik,"482,00 M","174,87 M",36.28
2026,Provinsi Jawa Tengah,Kab. Grobogan,Dana Bantuan Operasioanal Penyelenggaraan (BOP) Museum dan Taman Budaya,"0,60 M","0,30 M",50.00
2026,Provinsi Jawa Tengah,Kab. Grobogan,Dana Bantuan Operasional Keluarga Berencana,"10,87 M","0,00 M",0.00
2026,Provinsi Jawa Tengah,Kab. Grobogan,Dana Bantuan Operasional Kesehatan,"38,85 M","14,45 M",37.18
2026,Provinsi Jawa Tengah,Kab. Grobogan,Dana Bantuan Operasional Penyelenggaraan (BOP) Pendidikan Kesetaraan,"6,63 M","3,25 M",48.98
2026,Provinsi Jawa Tengah,Kab. Grobogan,Dana Bantuan Operasional Penyelenggaraan - Pendidikan Anak Usia Dini,"21,46 M","10,69 M",49.81
2026,Provinsi Jawa Tengah,Kab. Grobogan,Dana Bantuan Operasional Sekolah,"148,50 M","73,04 M",49.19
2026,Provinsi Jawa Tengah,Kab. Grobogan,Dana Bantuan Pengembangan Program (BPP) Perpustakaan Daerah,"0,50 M","0,25 M",50.00
2026,Provinsi Jawa Tengah,Kab. Grobogan,Dana Tambahan Penghasilan Guru ASN Daerah,"0,14 M","0,02 M",10.82
2026,Provinsi Jawa Tengah,Kab. Grobogan,Dana Tunjangan Profesi Guru ASN Daerah,"254,45 M","72,88 M",28.64
2026,Provinsi Jawa Tengah,Kab. Grobogan,DANA DESA,"96,78 M","42,41 M",43.82
2026,Provinsi Jawa Tengah,Kab. Grobogan,Dana Desa,"96,78 M","42,41 M",43.82
2026,Provinsi Jawa Tengah,Kab. Grobogan,Dana Desa,"96,78 M","42,41 M",43.82
2026,Provinsi Jawa Tengah,Kab. Grobogan,TOTAL TKDD,"1.709,84 M","557,61 M",32.61
2026,Provinsi DI Yogyakarta,Provinsi DI Yogyakarta,TRANSFER KE DAERAH,"2.658,52 M","720,33 M",27.10
2026,Provinsi DI Yogyakarta,Provinsi DI Yogyakarta,Dana Bagi Hasil,"49,29 M","4,63 M",9.38
2026,Provinsi DI Yogyakarta,Provinsi DI Yogyakarta,DBH Cukai Hasil Tembakau,"9,69 M","0,65 M",6.67
2026,Provinsi DI Yogyakarta,Provinsi DI Yogyakarta,DBH PBB Bagian Daerah untuk Provinsi,"0,19 M","0,02 M",10.00
2026,Provinsi DI Yogyakarta,Provinsi DI Yogyakarta,DBH PPh Pasal 21,"36,06 M","3,61 M",10.00
2026,Provinsi DI Yogyakarta,Provinsi DI Yogyakarta,DBH PPh Pasal 25/29 OP,"3,33 M","0,33 M",10.00
2026,Provinsi DI Yogyakarta,Provinsi DI Yogyakarta,DBH SDA Kehutanan - PSDH,"0,02 M","0,02 M",100.00
2026,Provinsi DI Yogyakarta,Provinsi DI Yogyakarta,DBH SDA Minerba - Iuran Tetap,"0,00 M","0,00 M",100.00
2026,Provinsi DI Yogyakarta,Provinsi DI Yogyakarta,Dana Alokasi Umum,"1.103,75 M","364,84 M",33.05
2026,Provinsi DI Yogyakarta,Provinsi DI Yogyakarta,Dana Alokasi Umum,"1.094,52 M","364,84 M",33.33
2026,Provinsi DI Yogyakarta,Provinsi DI Yogyakarta,Dana Alokasi Umum Bidang Kesehatan,"9,24 M","0,00 M",0.00
2026,Provinsi DI Yogyakarta,Provinsi DI Yogyakarta,Dana Keistimewaan Daerah Istimewa Yogyakarta,"1.000,00 M","150,00 M",15.00
2026,Provinsi DI Yogyakarta,Provinsi DI Yogyakarta,Dana Keistimewaan Daerah Istimewa Yogyakarta,"1.000,00 M","150,00 M",15.00
2026,Provinsi DI Yogyakarta,Provinsi DI Yogyakarta,Dana Alokasi Khusus Nonfisik,"505,48 M","200,86 M",39.74
2026,Provinsi DI Yogyakarta,Provinsi DI Yogyakarta,Dana Bantuan Operasioanal Penyelenggaraan (BOP) Museum dan Taman Budaya,"4,45 M","2,23 M",50.00
2026,Provinsi DI Yogyakarta,Provinsi DI Yogyakarta,Dana Bantuan Operasional Kesehatan,"2,27 M","1,12 M",49.59
2026,Provinsi DI Yogyakarta,Provinsi DI Yogyakarta,Dana Bantuan Operasional Sekolah,"272,37 M","133,78 M",49.12
2026,Provinsi DI Yogyakarta,Provinsi DI Yogyakarta,Dana Bantuan Pengembangan Program (BPP) Perpustakaan Daerah,"0,60 M","0,30 M",50.00
2026,Provinsi DI Yogyakarta,Provinsi DI Yogyakarta,Dana Pelayanan Perlindungan Perempuan dan Anak,"0,51 M","0,25 M",50.00
2026,Provinsi DI Yogyakarta,Provinsi DI Yogyakarta,Dana Tambahan Penghasilan Guru ASN Daerah,"0,02 M","0,00 M",9.72
2026,Provinsi DI Yogyakarta,Provinsi DI Yogyakarta,Dana Tunjangan Profesi Guru ASN Daerah,"225,26 M","63,18 M",28.05
2026,Provinsi DI Yogyakarta,Provinsi DI Yogyakarta,TOTAL TKDD,"2.658,52 M","720,33 M",50
2026,Provinsi DI Yogyakarta,Kab. Bantul,TRANSFER KE DAERAH,"1.275,35 M","425,10 M",33.33
2026,Provinsi DI Yogyakarta,Kab. Bantul,Dana Bagi Hasil,"10,66 M","1,11 M",10.45
2026,Provinsi DI Yogyakarta,Kab. Bantul,DBH PBB Bagian Daerah untuk Kabupaten/Kota,"0,23 M","0,02 M",10.00
2026,Provinsi DI Yogyakarta,Kab. Bantul,DBH PPh Pasal 21,"9,29 M","0,93 M",10.00
2026,Provinsi DI Yogyakarta,Kab. Bantul,DBH PPh Pasal 25/29 OP,"0,86 M","0,09 M",10.00
2026,Provinsi DI Yogyakarta,Kab. Bantul,DBH SDA Kehutanan - PSDH,"0,01 M","0,01 M",100.00
2026,Provinsi DI Yogyakarta,Kab. Bantul,DBH SDA Minerba - Iuran Tetap,"0,00 M","0,00 M",100.00
2026,Provinsi DI Yogyakarta,Kab. Bantul,DBH SDA Perikanan,"0,26 M","0,07 M",25.00
2026,Provinsi DI Yogyakarta,Kab. Bantul,Dana Alokasi Umum,"914,46 M","301,94 M",33.02
2026,Provinsi DI Yogyakarta,Kab. Bantul,Dana Alokasi Umum,"905,81 M","301,94 M",33.33
2026,Provinsi DI Yogyakarta,Kab. Bantul,Dana Alokasi Umum Bidang Kesehatan,"8,65 M","0,00 M",0.00
2026,Provinsi DI Yogyakarta,Kab. Bantul,Dana Alokasi Khusus Fisik,"14,99 M","0,00 M",0.00
2026,Provinsi DI Yogyakarta,Kab. Bantul,Dana Alokasi Khusus Penugasan,"14,99 M","0,00 M",0.00
2026,Provinsi DI Yogyakarta,Kab. Bantul,Dana Alokasi Khusus Nonfisik,"335,24 M","122,04 M",36.41
2026,Provinsi DI Yogyakarta,Kab. Bantul,Dana Bantuan Operasional Keluarga Berencana,"4,92 M","2,46 M",50.00
2026,Provinsi DI Yogyakarta,Kab. Bantul,Dana Bantuan Operasional Kesehatan,"29,05 M","10,13 M",34.86
2026,Provinsi DI Yogyakarta,Kab. Bantul,Dana Bantuan Operasional Penyelenggaraan (BOP) Pendidikan Kesetaraan,"6,24 M","3,03 M",48.56
2026,Provinsi DI Yogyakarta,Kab. Bantul,Dana Bantuan Operasional Penyelenggaraan - Pendidikan Anak Usia Dini,"21,65 M","10,78 M",49.79
2026,Provinsi DI Yogyakarta,Kab. Bantul,Dana Bantuan Operasional Sekolah,"100,77 M","49,30 M",48.93
2026,Provinsi DI Yogyakarta,Kab. Bantul,Dana Pelayanan Perlindungan Perempuan dan Anak,"0,51 M","0,00 M",0.00
2026,Provinsi DI Yogyakarta,Kab. Bantul,Dana Tambahan Penghasilan Guru ASN Daerah,"0,09 M","0,01 M",6.11
2026,Provinsi DI Yogyakarta,Kab. Bantul,Dana Tunjangan Profesi Guru ASN Daerah,"172,02 M","46,34 M",26.94
2026,Provinsi DI Yogyakarta,Kab. Bantul,DANA DESA,"27,72 M","16,41 M",59.19
2026,Provinsi DI Yogyakarta,Kab. Bantul,Dana Desa,"27,72 M","16,41 M",59.19
2026,Provinsi DI Yogyakarta,Kab. Bantul,Dana Desa,"27,72 M","16,41 M",59.19
2026,Provinsi DI Yogyakarta,Kab. Bantul,TOTAL TKDD,"1.303,07 M","441,51 M",33.88
2026,Provinsi DI Yogyakarta,Kab. Gunung Kidul,TRANSFER KE DAERAH,"1.255,52 M","416,77 M",33.20
2026,Provinsi DI Yogyakarta,Kab. Gunung Kidul,Dana Bagi Hasil,"7,10 M","0,78 M",11.01
2026,Provinsi DI Yogyakarta,Kab. Gunung Kidul,DBH PBB Bagian Daerah untuk Kabupaten/Kota,"0,21 M","0,02 M",10.00
2026,Provinsi DI Yogyakarta,Kab. Gunung Kidul,DBH PPh Pasal 21,"6,07 M","0,61 M",10.00
2026,Provinsi DI Yogyakarta,Kab. Gunung Kidul,DBH PPh Pasal 25/29 OP,"0,46 M","0,05 M",10.00
2026,Provinsi DI Yogyakarta,Kab. Gunung Kidul,DBH SDA Kehutanan - PSDH,"0,02 M","0,02 M",100.00
2026,Provinsi DI Yogyakarta,Kab. Gunung Kidul,DBH SDA Minerba - Iuran Tetap,"0,00 M","0,00 M",100.00
2026,Provinsi DI Yogyakarta,Kab. Gunung Kidul,DBH SDA Perikanan,"0,33 M","0,08 M",25.00
2026,Provinsi DI Yogyakarta,Kab. Gunung Kidul,Dana Alokasi Umum,"929,51 M","306,90 M",33.02
2026,Provinsi DI Yogyakarta,Kab. Gunung Kidul,Dana Alokasi Umum,"920,70 M","306,90 M",33.33
2026,Provinsi DI Yogyakarta,Kab. Gunung Kidul,Dana Alokasi Umum Bidang Kesehatan,"8,81 M","0,00 M",0.00
2026,Provinsi DI Yogyakarta,Kab. Gunung Kidul,Dana Alokasi Khusus Nonfisik,"318,91 M","109,09 M",34.21
2026,Provinsi DI Yogyakarta,Kab. Gunung Kidul,Dana Bantuan Operasioanal Penyelenggaraan (BOP) Museum dan Taman Budaya,"3,00 M","1,50 M",50.00
2026,Provinsi DI Yogyakarta,Kab. Gunung Kidul,Dana Bantuan Operasional Keluarga Berencana,"3,93 M","1,96 M",50.00
2026,Provinsi DI Yogyakarta,Kab. Gunung Kidul,Dana Bantuan Operasional Kesehatan,"30,37 M","11,07 M",36.45
2026,Provinsi DI Yogyakarta,Kab. Gunung Kidul,Dana Bantuan Operasional Penyelenggaraan (BOP) Pendidikan Kesetaraan,"2,19 M","1,03 M",46.92
2026,Provinsi DI Yogyakarta,Kab. Gunung Kidul,Dana Bantuan Operasional Penyelenggaraan - Pendidikan Anak Usia Dini,"14,92 M","7,42 M",49.72
2026,Provinsi DI Yogyakarta,Kab. Gunung Kidul,Dana Bantuan Operasional Sekolah,"70,35 M","34,40 M",48.90
2026,Provinsi DI Yogyakarta,Kab. Gunung Kidul,Dana Bantuan Pengembangan Program (BPP) Perpustakaan Daerah,"0,70 M","0,35 M",50.00
2026,Provinsi DI Yogyakarta,Kab. Gunung Kidul,Dana Pelayanan Perlindungan Perempuan dan Anak,"0,51 M","0,00 M",0.00
2026,Provinsi DI Yogyakarta,Kab. Gunung Kidul,Dana Tambahan Penghasilan Guru ASN Daerah,"0,24 M","0,01 M",4.20
2026,Provinsi DI Yogyakarta,Kab. Gunung Kidul,Dana Tunjangan Profesi Guru ASN Daerah,"192,71 M","51,35 M",26.65
2026,Provinsi DI Yogyakarta,Kab. Gunung Kidul,DANA DESA,"51,97 M","30,89 M",59.44
2026,Provinsi DI Yogyakarta,Kab. Gunung Kidul,Dana Desa,"51,97 M","30,89 M",59.44
2026,Provinsi DI Yogyakarta,Kab. Gunung Kidul,Dana Desa,"51,97 M","30,89 M",59.44
2026,Provinsi DI Yogyakarta,Kab. Gunung Kidul,TOTAL TKDD,"1.307,49 M","447,66 M",34.24
2026,Provinsi DI Yogyakarta,Kab. Kulon Progo,TRANSFER KE DAERAH,"849,44 M","280,13 M",32.98
2026,Provinsi DI Yogyakarta,Kab. Kulon Progo,Dana Bagi Hasil,"7,30 M","0,79 M",10.82
2026,Provinsi DI Yogyakarta,Kab. Kulon Progo,DBH PBB Bagian Daerah untuk Kabupaten/Kota,"0,17 M","0,02 M",10.00
2026,Provinsi DI Yogyakarta,Kab. Kulon Progo,DBH PPh Pasal 21,"6,37 M","0,64 M",10.00
2026,Provinsi DI Yogyakarta,Kab. Kulon Progo,DBH PPh Pasal 25/29 OP,"0,46 M","0,05 M",10.00
2026,Provinsi DI Yogyakarta,Kab. Kulon Progo,DBH SDA Kehutanan - PSDH,"0,01 M","0,01 M",100.00
2026,Provinsi DI Yogyakarta,Kab. Kulon Progo,DBH SDA Minerba - Iuran Tetap,"0,01 M","0,01 M",100.00
2026,Provinsi DI Yogyakarta,Kab. Kulon Progo,DBH SDA Panas Bumi - Iuran Tetap,"0,00 M","0,00 M",100.00
2026,Provinsi DI Yogyakarta,Kab. Kulon Progo,DBH SDA Perikanan,"0,28 M","0,07 M",25.00
2026,Provinsi DI Yogyakarta,Kab. Kulon Progo,Dana Alokasi Umum,"645,78 M","215,19 M",33.32
2026,Provinsi DI Yogyakarta,Kab. Kulon Progo,Dana Alokasi Umum,"645,58 M","215,19 M",33.33
2026,Provinsi DI Yogyakarta,Kab. Kulon Progo,Dana Alokasi Umum Pendanaan Kelurahan,"0,20 M","0,00 M",0.00
2026,Provinsi DI Yogyakarta,Kab. Kulon Progo,Dana Alokasi Khusus Nonfisik,"196,36 M","64,14 M",32.67
2026,Provinsi DI Yogyakarta,Kab. Kulon Progo,Dana Bantuan Operasioanal Penyelenggaraan (BOP) Museum dan Taman Budaya,"2,50 M","1,25 M",50.00
2026,Provinsi DI Yogyakarta,Kab. Kulon Progo,Dana Bantuan Operasional Keluarga Berencana,"3,25 M","1,63 M",50.00
2026,Provinsi DI Yogyakarta,Kab. Kulon Progo,Dana Bantuan Operasional Kesehatan,"19,59 M","2,59 M",13.21
2026,Provinsi DI Yogyakarta,Kab. Kulon Progo,Dana Bantuan Operasional Penyelenggaraan (BOP) Pendidikan Kesetaraan,"1,09 M","0,52 M",47.94
2026,Provinsi DI Yogyakarta,Kab. Kulon Progo,Dana Bantuan Operasional Penyelenggaraan - Pendidikan Anak Usia Dini,"9,53 M","4,73 M",49.56
2026,Provinsi DI Yogyakarta,Kab. Kulon Progo,Dana Bantuan Operasional Sekolah,"47,82 M","23,40 M",48.94
2026,Provinsi DI Yogyakarta,Kab. Kulon Progo,Dana Pelayanan Perlindungan Perempuan dan Anak,"0,41 M","0,00 M",0.00
2026,Provinsi DI Yogyakarta,Kab. Kulon Progo,Dana Tambahan Penghasilan Guru ASN Daerah,"0,06 M","0,01 M",20.08
2026,Provinsi DI Yogyakarta,Kab. Kulon Progo,Dana Tunjangan Profesi Guru ASN Daerah,"112,11 M","30,01 M",26.77
2026,Provinsi DI Yogyakarta,Kab. Kulon Progo,DANA DESA,"30,03 M","0,00 M",0.00
2026,Provinsi DI Yogyakarta,Kab. Kulon Progo,Dana Desa,"30,03 M","0,00 M",0.00
2026,Provinsi DI Yogyakarta,Kab. Kulon Progo,Dana Desa,"30,03 M","0,00 M",0.00
2026,Provinsi DI Yogyakarta,Kab. Kulon Progo,TOTAL TKDD,"879,48 M","280,13 M",31.85
2026,Provinsi DI Yogyakarta,Kab. Sleman,TRANSFER KE DAERAH,"1.236,62 M","414,54 M",33.52
2026,Provinsi DI Yogyakarta,Kab. Sleman,Dana Bagi Hasil,"22,20 M","2,27 M",10.22
2026,Provinsi DI Yogyakarta,Kab. Sleman,DBH PBB Bagian Daerah untuk Kabupaten/Kota,"0,25 M","0,03 M",10.00
2026,Provinsi DI Yogyakarta,Kab. Sleman,DBH PPh Pasal 21,"19,58 M","1,96 M",10.00
2026,Provinsi DI Yogyakarta,Kab. Sleman,DBH PPh Pasal 25/29 OP,"2,10 M","0,21 M",10.00
2026,Provinsi DI Yogyakarta,Kab. Sleman,DBH SDA Kehutanan - PSDH,"0,01 M","0,01 M",100.00
2026,Provinsi DI Yogyakarta,Kab. Sleman,DBH SDA Minerba - Iuran Tetap,"0,00 M","0,00 M",100.00
2026,Provinsi DI Yogyakarta,Kab. Sleman,DBH SDA Panas Bumi - Iuran Tetap,"0,00 M","0,00 M",100.00
2026,Provinsi DI Yogyakarta,Kab. Sleman,DBH SDA Perikanan,"0,25 M","0,06 M",25.00
2026,Provinsi DI Yogyakarta,Kab. Sleman,Dana Alokasi Umum,"850,93 M","280,80 M",33.00
2026,Provinsi DI Yogyakarta,Kab. Sleman,Dana Alokasi Umum,"842,39 M","280,80 M",33.33
2026,Provinsi DI Yogyakarta,Kab. Sleman,Dana Alokasi Umum Bidang Kesehatan,"8,54 M","0,00 M",0.00
2026,Provinsi DI Yogyakarta,Kab. Sleman,Dana Alokasi Khusus Nonfisik,"363,50 M","131,47 M",36.17
2026,Provinsi DI Yogyakarta,Kab. Sleman,Dana Bantuan Operasioanal Penyelenggaraan (BOP) Museum dan Taman Budaya,"0,60 M","0,30 M",50.00
2026,Provinsi DI Yogyakarta,Kab. Sleman,Dana Bantuan Operasional Keluarga Berencana,"6,86 M","0,00 M",0.00
2026,Provinsi DI Yogyakarta,Kab. Sleman,Dana Bantuan Operasional Kesehatan,"20,84 M","7,84 M",37.64
2026,Provinsi DI Yogyakarta,Kab. Sleman,Dana Bantuan Operasional Penyelenggaraan (BOP) Pendidikan Kesetaraan,"6,07 M","2,97 M",48.89
2026,Provinsi DI Yogyakarta,Kab. Sleman,Dana Bantuan Operasional Penyelenggaraan - Pendidikan Anak Usia Dini,"23,30 M","11,59 M",49.73
2026,Provinsi DI Yogyakarta,Kab. Sleman,Dana Bantuan Operasional Sekolah,"121,59 M","59,62 M",49.03
2026,Provinsi DI Yogyakarta,Kab. Sleman,Dana Pelayanan Perlindungan Perempuan dan Anak,"0,51 M","0,00 M",0.00
2026,Provinsi DI Yogyakarta,Kab. Sleman,Dana Tambahan Penghasilan Guru ASN Daerah,"0,14 M","0,01 M",10.46
2026,Provinsi DI Yogyakarta,Kab. Sleman,Dana Tunjangan Profesi Guru ASN Daerah,"183,60 M","49,15 M",26.77
2026,Provinsi DI Yogyakarta,Kab. Sleman,DANA DESA,"31,94 M","19,16 M",60.00
2026,Provinsi DI Yogyakarta,Kab. Sleman,Dana Desa,"31,94 M","19,16 M",60.00
